"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ATP6V1G3",-0.30907606853846,2.79448206864,-1.74263581148081,0.0935114558321919,0.445317042485434,-4.87724367886262
"TBPL1",0.30902293334616,7.54483338416,3.46920435508575,0.00187969502283063,0.0547855095707459,-1.39686168970806
"HMGCS2",0.309000051179492,5.95486413072,0.507287604842076,0.616335679761361,0.878073952736944,-6.18888496182239
"HADH",-0.308822858769225,8.11934436356,-1.3537779536543,0.187748546497098,0.598459480331591,-5.42839159324292
"STX11",0.308766313846157,5.6205990768,1.42575250362675,0.166131933915236,0.570781582763413,-5.33509016125786
"HOMER1",0.308647155448721,3.889646175,2.60261736785133,0.0152381153326235,0.181527474827782,-3.3093848400994
"CSDA",0.308549260480774,9.4829433638,2.63920305130839,0.0140106169422685,0.174418607039513,-3.23410976651326
"S100A13",0.308117873692318,9.67502022368,1.88580038992756,0.0708247872477733,0.391311876499671,-4.64689409753996
"STAU2",0.30759939716667,5.69303981064,3.63446224539588,0.00123776373281657,0.0426350458737307,-1.00861073837395
"IFI16",0.307590204128214,8.66838643452,1.28793124697987,0.209396962181166,0.62296334007471,-5.51009570591384
"RGL2",-0.307548799358968,7.516964009,-2.50867246071274,0.0188642064715737,0.203620437567892,-3.4999315195485
"SOX9",-0.307485592192305,6.72463786144,-0.692219415930086,0.495088569481332,0.829193486315305,-6.07892368495669
"RUNX2",0.307469235294877,6.82039873448,1.11908931680141,0.273588713579158,0.685747767112935,-5.70312530940651
"ACADVL",-0.307463393435894,10.73460632792,-1.78455836689957,0.0863008228312989,0.428805399790889,-4.81123153567179
"CCDC14",-0.307449186711534,6.25521680784,-1.86212703778097,0.0742100616299278,0.400467843006094,-4.685933470674
"FZD5",0.307427300461544,5.28568599576,1.43700604232311,0.162938639603845,0.566128445197748,-5.32013115777815
"CENPM",0.307391987051286,4.8615960134,1.60125914643385,0.121702636642344,0.49851826816564,-5.09070262178863
"CYP2U1",0.307330828589747,5.2766826798,2.01109752539227,0.0550569160078943,0.347830717335893,-4.43425268934317
"NOP14",0.30727921816667,4.99894960372,1.66682919836569,0.107851551749269,0.473473297401021,-4.99348553236455
"LRRC25",0.307232112025643,4.88677714608,1.80774590359172,0.0825208749005506,0.421212769742811,-4.7742017198805
"LHX9",-0.307157449846151,3.99452548792,-2.06100264324153,0.0496954030706227,0.33119304583348,-4.34682757924086
"SRPRB",0.307074741807697,7.87913011876,1.94484793094359,0.0629602551909463,0.370367711368079,-4.54792934737026
"IFNGR1",0.30676455671796,8.47096554184,3.10769049338818,0.00460595765579197,0.094794200946571,-2.22383054212115
"F8",-0.306596961923072,6.3287935172,-1.55779522507221,0.131673237668406,0.518033927855709,-5.15340090187703
"TSPAN11",0.306038970416672,8.8147929078,2.15241227139373,0.0410668553153891,0.302611947116418,-4.18283075198566
"MAGEA4",-0.305984522769229,2.42805266284,-1.61567571742538,0.118536844209419,0.493970374191367,-5.069597216671
"RAB3B",0.305982649923079,6.14920511504,0.792370599234604,0.435493680770891,0.804411265093932,-6.00576433808546
"PCDHGC3",0.305907472589746,6.23113539492,1.65116860601164,0.111033642108867,0.480733703323391,-5.01698866894242
"GFOD1",0.305822880346158,4.54675723872,2.28581468879672,0.0308800621188031,0.265145077239717,-3.93493840717739
"DENND3",0.305731876282058,6.086763966,2.70422544799247,0.0120543009425813,0.157191471002653,-3.09890862231654
"ECM2",-0.305500499705124,4.97780344668,-0.944616004987717,0.353767226395209,0.75146639995475,-5.87670482594221
"ALG8",0.305489267461542,7.02584904492,2.74376746924653,0.0109931928235437,0.149744537144916,-3.01582919149589
"VLDLR",0.305469003051285,6.92059862108,1.25803631508071,0.219837439309018,0.634852030617423,-5.54601682103613
"FAM126A",0.305420963365388,7.2104674728,2.02661721709214,0.0533371975049876,0.341640124634244,-4.4072278292734
"ZNF337",-0.305353946108968,5.79626364956,-3.80137821789057,0.000808402096482687,0.0338406735969537,-0.61136636629254
"TMEM109",0.305338452487185,7.00652450604,2.99931727962954,0.00599088964790196,0.107799032859805,-2.46447984410908
"SNAPC3",-0.305298504705124,6.26452039428,-3.78048908704397,0.000852835200349892,0.0347574341954638,-0.66132841797647
"DSC1",0.305295069288464,4.23691801672,0.400180097872078,0.69237447142042,0.909199108164893,-6.23737604349482
"FGFBP2",0.305189964333335,4.84443049788,0.794670065310878,0.43417875873311,0.803903233193038,-6.00397412385059
"BCL2",0.305184784185899,4.38158953064,1.55884900561031,0.131423788269476,0.51746584579218,-5.15189745361846
"CABLES1",-0.305114417384612,6.45432361504,-2.59577850235974,0.0154784204021794,0.181527474827782,-3.323390568918
"FILIP1",-0.305084513153843,4.33933154984,-1.20446126632349,0.239530849404529,0.654176124472152,-5.60853012305474
"GRIN2D",-0.304823781025637,4.4440354428,-0.594389752965232,0.557516794458785,0.853959713282376,-6.14119749677432
"DENND2A",0.304707907743594,4.37874226764,1.95976389146494,0.0610988145339056,0.364202171184963,-4.5225760814265
"CEP170",-0.30466164857692,6.68818908676,-1.63520002439921,0.114358812571295,0.487278020001739,-5.04077130364252
"PRSS53",-0.304552877641019,5.96500645604,-2.08755208411627,0.0470364479949601,0.322713624744266,-4.29970395346819
"HMOX1",0.304139420365394,7.78344675916,1.47756459212329,0.151835216904715,0.549425753948069,-5.26539736630599
"SLC25A1",-0.304065679794862,8.86230559216,-2.07007678090654,0.0487719510923385,0.328089201257266,-4.33076901097157
"LHPP",-0.303801897358969,6.32313527696,-2.84203931677066,0.00872441147349228,0.131686035080486,-2.80666774046272
"RBPMS2",0.303792070923081,3.51199725212,1.57140554378779,0.128481199753249,0.511881016110477,-5.1339188274717
"STK38L",-0.303735369358972,4.3002483304,-1.20934651643652,0.237682132027597,0.652124675393313,-5.60292962079884
"GALNT1",0.303615100025648,7.36913882532,1.81596358363085,0.0812158166868261,0.41801676181861,-4.76099066780058
"DSG4",0.303329985794874,2.81784428972,1.52815652145423,0.138849943069827,0.528674467596712,-5.19534458357918
"TRAP1",0.303285090461543,7.99979565996,2.11983229300006,0.0439748794064658,0.314224754830437,-4.2418448253465
"PLOD2",0.302830996788471,9.06822632892,0.944719993645371,0.353715144464017,0.75146639995475,-5.87660944222505
"SMPDL3A",0.302635242717955,7.15164631112,1.467798456286,0.154451458202075,0.554636500085557,-5.27869361346738
"ZNF395",-0.302535770871791,7.18659046052,-1.50229882948582,0.145369024875852,0.539743025898701,-5.23139358103691
"PTPN2",0.302486013429492,5.4780647556,3.19092889388513,0.00375644898969637,0.0835375650898925,-2.03653996576768
"MRPS6",-0.302404023205124,8.3759006054,-1.19158638760829,0.244454513428802,0.659299935195731,-5.62319347063347
"CRIM1",0.302402050211541,5.14031827364,1.82178246623795,0.0803024840551306,0.415921556271344,-4.75160842023653
"ANKDD1A",-0.302371123262814,5.02389940168,-3.0551008785015,0.00523462505055884,0.10045721347027,-2.34107734794966
"POR",0.302348310147442,9.88248730564,3.27123371226682,0.00308111162687069,0.0755051185908262,-1.8539776262403
"ZDHHC17",-0.302262118487175,5.53524066928,-3.30461280568819,0.00283632134851894,0.0727644454289312,-1.77758404646945
"C1orf173",0.302247303307693,2.26951745328,2.30305334541213,0.0297463959833631,0.260558680169625,-3.90219545188825
"RNASE2",0.302061573102565,2.79796388432,2.394264185978,0.0243554399560369,0.236155076266639,-3.72636626912944
"NLN",0.302044030615388,5.04020172408,2.29694831654267,0.0301434734413995,0.26268951300989,-3.91380937496476
"CXCL16",0.302017345948723,5.33282683644,1.89176486904574,0.0699933275126536,0.389857293876548,-4.63700014194188
"PIGO",0.301993204871802,6.9060553018,2.59910396733271,0.0153611317664011,0.181527474827782,-3.31658273592741
"PSCA",-0.301986103692306,3.28176996292,-1.35478813672885,0.187430584537503,0.598459480331591,-5.42711073301293
"SNRNP40",0.301895373756416,7.40939451748,2.76194661081662,0.0105354285824608,0.145361370833823,-2.97742189952061
"ABCA8",0.301731472282055,5.26882141208,0.97405247632433,0.339229335942894,0.74356438855566,-5.84931531026219
"VAT1L",-0.301642115897433,3.0565090036,-2.09453118946632,0.0463588636504945,0.320864134971127,-4.28724670987262
"RADIL",0.30160424394872,3.21766046748,1.62019108534202,0.117559479800188,0.492718361826952,-5.06295545968809
"KRT72",0.301121960294875,3.30248181748,0.968601008125826,0.341890603343922,0.744280472991045,-5.85444647383241
"FAM162A",-0.301089988102559,6.70587860148,-1.63735796594806,0.113904660475027,0.486420493444573,-5.03756822082363
"ANK2",0.300992550794879,6.13865999592,1.92200606029696,0.0659070848700754,0.378508383210052,-4.58647954011142
"NUP107",0.300877489153855,6.31442649364,3.27721353426388,0.00303580660117726,0.0746424528212918,-1.84031329538777
"SLC16A7",-0.300859094224354,6.13639848908,-1.74572246956551,0.0929636033011111,0.444267740101305,-4.87242487305827
"TBX5",-0.3008314043141,2.57358683816,-1.36434389578903,0.184443656730349,0.596375835319901,-5.41495389374167
"ARVCF",0.300740743782055,4.7688834224,2.603141563327,0.0152198403802402,0.181527474827782,-3.3083104537246
"SPINT2",0.300702255743593,7.47795459968,0.790099538104253,0.436794747282108,0.804702154418116,-6.00752759981931
"PAPPA2",0.300279451769234,3.23258169608,2.59909096160796,0.0153615888578198,0.181527474827782,-3.31660937057071
"DHRS3",0.300277696243595,7.77454509212,1.212203137054,0.236606066118923,0.651191500242447,-5.59964544136924
"BNIP3",-0.300268974871788,8.0030067786,-1.90504761415606,0.0681721383018536,0.383818308646632,-4.61488318323246
"NFE2L2",0.300248750256412,6.2074665232,2.95557858743622,0.00665567121255049,0.113700408679605,-2.56051350733035
"PLXDC2",0.300245453897442,7.27356336864,1.16442045159875,0.255089705869718,0.67024548073201,-5.65367179073055
"ACP6",-0.300189998179481,5.76688333972,-1.607715109742,0.120276382881555,0.497153597158249,-5.08127020382838
"GALNT4",-0.30003733587179,4.49780605032,-2.05987826201528,0.049810903861649,0.33127049807681,-4.34881395648811
"FCER1A",0.300001969076928,5.15950061208,1.31746453930784,0.199460735988893,0.613926907169816,-5.4738869750943
"IRX4",0.299912084102568,5.0161674696,0.673962584575305,0.506431396206477,0.834564150969456,-6.09123897153474
"KCNJ11",0.299656660743592,4.44398334508,1.79018967617138,0.085369448435642,0.428500115330666,-4.80227220535328
"CALR",0.2995945484359,8.44347639248,2.04537087168881,0.0513226882103712,0.336317234449958,-4.37437481868282
"RFC2",0.299482001128209,6.05965578708,2.03529802936212,0.0523961631513027,0.340044317257156,-4.39204727846668
"NLRC5",-0.299235736025637,6.2096177044,-1.54766023664177,0.134092284641062,0.520717038059653,-5.16781809834661
"NRK",0.299126584987183,2.91193545964,1.21402009785602,0.235923533581956,0.65057990032325,-5.59755295565435
"RGS17",0.299100644897438,2.52573987532,1.91640128731116,0.0666483094032151,0.380696586026792,-4.59588751370808
"ARNTL",-0.299013062217947,4.07210904052,-1.32536244246067,0.19686637766583,0.610256862338572,-5.46408311508513
"CPSF2",0.298936488051287,5.06818158888,2.40508696895403,0.0237790596324708,0.232715631850301,-3.70522096967595
"FAM124A",0.298829644532052,2.99794062576,1.67494061997588,0.106233684982077,0.471699038507539,-4.98124266335668
"PGLYRP3",0.298808455076926,4.66149024036,0.721069349591901,0.4774612322669,0.822178709676503,-6.058818118723
"DTYMK",0.298748773512828,6.39527570244,1.58920770249822,0.124402539188055,0.503782948883982,-5.10822791707453
"TRAPPC6A",-0.298654509153841,7.45460718676,-2.1401116945578,0.0421438762806453,0.306325656566205,-4.20518378015685
"ARHGEF37",0.298638950147438,5.53867867584,0.66627481223725,0.511250771516542,0.836097792066954,-6.09632992111875
"ACO1",-0.298593550205123,7.17594742744,-1.20397177473468,0.239716677750133,0.654283957723256,-5.6090901718399
"DOCK9",0.298424635416672,6.468415663,2.91856144575917,0.00727261862079967,0.119807675986128,-2.64127448497559
"C11orf46",0.298290174205131,6.65094768708,3.99874717680459,0.000486477995223639,0.0254045188092526,-0.136313311283096
"ETF1",0.29819984479488,8.31886270704,2.91105550835921,0.007404177185234,0.121298809607764,-2.65759148580342
"KIF26B",-0.298090278384611,6.04323001176,-1.20707946020704,0.238538718127745,0.652892175559084,-5.60553110045498
"FAM150B",0.298050820269233,3.37477089296,1.00943354265513,0.322300298652582,0.732036814200616,-5.81536692291703
"CNBP",0.297939140820523,10.42515783844,3.15241980393646,0.00412884329374794,0.0886359919565871,-2.12344135513861
"ANKRD13A",0.297801053653854,7.5191319246,2.15596701627615,0.0407602418948564,0.30214785164242,-4.17635472464438
"DCAF6",-0.297798425615383,8.53933092532,-3.52133290044256,0.00164837953776898,0.0511334272844914,-1.27499320115949
"MPZL3",0.297772395179492,4.66906141584,1.25447757844816,0.221106230443759,0.636350411745456,-5.55024361967723
"CPNE7",0.297693934564109,6.85936252436,2.80709613800072,0.00947502612942482,0.136597523038547,-2.88146944186687
"LOX",-0.297693416743583,10.37392044904,-0.708118455128554,0.485328916683803,0.825748395253736,-6.0679410963556
"PEG10",-0.297690212769228,5.22365380964,-0.999583757869625,0.326953506667223,0.734139655991521,-5.82493006088938
"SERPINB5",0.297589106371799,4.51506730052,0.873212185413213,0.390739908713041,0.772775813961815,-5.9398828713489
"MNS1",0.297558602410262,5.74585314608,1.51952985591763,0.140997818704078,0.532793863276643,-5.20742788879533
"SLC17A9",0.297344284794877,4.21863581324,1.52839579001997,0.138790752428746,0.528674467596712,-5.19500863662884
"NTAN1",-0.297270624487172,7.2872906214,-2.29841953110141,0.0300473451645706,0.262236854228522,-3.9110124143122
"RAB9A",-0.297131554999989,8.4969687786,-1.9987756637102,0.0564569842513676,0.352456635522796,-4.45560326229326
"THUMPD2",-0.297064862102561,4.81868623196,-2.32283419132122,0.028492346852913,0.255545741483687,-3.86442999824782
"SYNPO",0.297033551756416,5.47786613792,1.81905584517364,0.0807293483157228,0.416445696302328,-4.75600761204986
"RAPGEF4",0.296947227269234,4.41474711832,1.92209321048342,0.0658956164240497,0.378508383210052,-4.58633309305255
"MUC20",0.296883270256412,2.8073347428,1.82635008871943,0.0795917568634199,0.414047430591336,-4.74422769545318
"FBN1",-0.296742795435893,5.84589729396,-1.13762325651016,0.265910840667175,0.680376844342304,-5.68311929046747
"HN1",0.296627670717958,8.11555164656,1.85717124987744,0.0749362192259366,0.401891173487026,-4.69405917498812
"S100PBP",-0.296627198262817,6.58841199668,-3.1511954506104,0.00414124680468165,0.0886359919565871,-2.12619720148339
"SERPINA5",0.296571422410258,4.20555344968,1.00274854394971,0.325453388797791,0.733113525345268,-5.82186679328954
"CDCA3",0.296559489000004,5.93963383972,1.79496255878907,0.0845868060559909,0.426600420849617,-4.79466165840539
"KIAA1370",-0.296529205948715,7.57451924576,-3.18948150666672,0.00376984152831753,0.0835375650898925,-2.03981393516172
"PHYH",-0.296452110205123,7.12765806864,-3.2061371558167,0.00361846896059574,0.0820513750892589,-2.00210315702532
"WFDC5",0.296282288564105,5.16743274428,0.624757127718686,0.53771077073703,0.845310314511037,-6.1228480075557
"ZNF775",-0.296009388948714,5.31274118792,-2.61611687207743,0.0147739485865061,0.179862097055591,-3.2816777646136
"METRN",-0.295841035974354,7.51052769004,-1.56083695698311,0.13095426043118,0.516856598929366,-5.14905893971167
"NEIL1",-0.295686293948715,6.29535734852,-2.2214274172349,0.0354699973039702,0.283723330013084,-4.05581702065053
"NR2F2",-0.295645850480765,6.024793532,-1.05070718371702,0.303301577471049,0.713335573816599,-5.7743588596848
"AGT",-0.295467341820509,3.80579898708,-0.976218412503347,0.338175901222887,0.742640108837956,-5.84726923635851
"MAPK12",-0.295334727051278,5.3075837464,-1.0596057789241,0.299310892364095,0.71037093759423,-5.76532055411142
"INPP1",0.295328795230776,7.65646369248,3.30900296979626,0.00280555916505096,0.0723520903699093,-1.76751489862511
"ABLIM3",-0.295247015032047,7.0689680504,-1.71901720675245,0.0977950350475123,0.454725372214314,-4.91389595621464
"SCAMP1",-0.294615958198712,6.61545332068,-3.09601889948422,0.00473890245906028,0.0957958435533977,-2.24992625232414
"AADAC",0.294615328000002,2.91716582744,1.56287123878093,0.130475218125978,0.515941492499336,-5.14615120712285
"DUSP23",-0.294603917487177,7.46718149576,-4.35667944316612,0.000192157953386433,0.0145616311650837,0.735580066063669
"MYL6B",-0.2944114141282,8.14686657468,-4.11288682100573,0.000362084885244506,0.020819176456257,0.14051818281286
"STARD5",-0.294250548230763,6.47026129608,-1.18447845733581,0.247204827714319,0.661381954030997,-5.63122865677075
"DNAJC2",0.294124069743593,6.8242068554,3.47355521130902,0.00185923854926945,0.0546433614964421,-1.38671244281499
"DSG2",-0.294028151782048,6.48417416676,-1.15670298431783,0.258172362508742,0.673340142077941,-5.66221557779913
"C10orf57",-0.29393983034615,6.80252125828,-2.02954508832217,0.0530181458420738,0.340273541490906,-4.40211287039697
